ticket_id,name,T1,T3,T4,T5,T51,T52,T53,T6,T61,T62
330300151081121, ,10,31,31,3.5,1.5,1,1,143,122,21
330300151081421, ,99,99,10,0,0,0,0,30,10,20
330300151081721, ,11,21,21,0,0,0,0,30,10,20
330300151082021, ,99,10,21,0,0,0,0,30,10,20
330300151082321, ,21,21,31,0,0,0,0,142,121,21
330300151082621, ,99,99,99,297,99,99,99,198,99,99
330300151082921, ,99,10,99,297,99,99,99,30,10,20
330300151083221, ,99,10,10,0,0,0,0,30,10,20
330300151083521, ,99,11,10,0,0,0,0,30,10,20
330300151083821, ,21,11,21,4,1.5,1,1.5,31,10.5,20.5
330300151084121, ,10,11,11,0,0,0,0,30,10,20
330300151084421, ,11,10,11,297,99,99,99,198,99,99
330300151084721, ,21,21,21,5.5,2.5,1.5,1.5,30,10,20
330300151085021, ,99,11,99,297,99,99,99,31.5,11,20.5
330300151085321, ,10,99,21,297,99,99,99,198,99,99
330300151090121, ,31,10,31,3.5,1.5,.5,1.5,142,121,21
330300151090421, ,31,11,31,6,2.5,1.5,2,143,122,21
330300151090721, ,21,11,21,.5,.5,0,0,143,122,21
330300151091021, ,31,11,31,4.5,1.5,1.5,1.5,30,10,20
330300151091321, ,10,21,21,297,99,99,99,198,99,99
330300151091621, ,10,11,22,3.5,1.5,.5,1.5,142,121,21
330300151091921, ,41,22,31,297,99,99,99,30,10,20
330300151092221, ,99,22,21,0,0,0,0,31,10.5,20.5
330300151092521, ,11,11,21,0,0,0,0,30,10,20
330300151092821, ,21,11,21,0,0,0,0,142,121,21
330300151093121, ,31,11,21,0,0,0,0,198,99,99
330300151093421, ,10,11,21,5,2.5,1,1.5,30.5,10.5,20
330300151093721, ,10,11,11,0,0,0,0,30,10,20
330300151094021, ,10,22,21,0,0,0,0,198,99,99
330300151094321, ,10,12,31,1,0,.5,.5,198,99,99
330300151094621, ,10,21,21,0,0,0,0,30,10,20
330300151094921, ,10,10,11,4,1.5,1.5,1,32,11,21
330300151095221, ,31,11,21,0,0,0,0,30.5,10.5,20
330300151100121, ,10,10,11,0,0,0,0,30,10,20
330300151100421, ,11,21,21,0,0,0,0,143,122,21
330300151100721, ,10,21,21,1,.5,0,.5,30,10,20
330300151101021, ,21,31,31,297,99,99,99,198,99,99
330300151101321, ,21,11,21,3,1,1,1,30,10,20
330300151101621, ,21,21,21,4.5,1.5,1.5,1.5,30,10,20
330300151101921, ,10,31,31,2.5,1,.5,1,30,10,20
330300151102221, ,10,99,22,0,0,0,0,30,10,20
330300151102521, ,10,11,31,4,2,1,1,143,122,21
330300151102821, ,31,11,21,0,0,0,0,198,99,99
330300151103121, ,11,21,21,0,0,0,0,143,122,21
330300151103421, ,11,10,21,0,0,0,0,32,11,21
330300151103721, ,21,22,31,3,1,1,1,30,10,20
330300151104021, ,11,10,21,297,99,99,99,198,99,99
330300151104321, ,10,11,21,0,0,0,0,30,10,20
330300151104621, ,11,11,21,3.5,1,1,1.5,143.5,122,21.5
330300151104921, ,31,21,21,0,0,0,0,34,13,21
330300151105221, ,10,31,21,2,1,0,1,32,11,21
330300151110121, ,21,10,21,0,0,0,0,30,10,20
330300151110421, ,10,11,21,.5,0,.5,0,143,122,21
330300151110721, ,10,10,21,0,0,0,0,30,10,20
330300151111021, ,21,21,31,.5,0,.5,0,142.5,121.5,21
330300151111321, ,99,10,21,0,0,0,0,30,10,20
330300151111621, ,21,21,31,3.5,1.5,1,1,142.5,121.5,21
330300151111921, ,11,21,21,1,.5,.5,0,30.5,10.5,20
330300151112221, ,21,11,21,297,99,99,99,198,99,99
330300151112521, ,31,12,31,5,2,1.5,1.5,142,121,21
330300151112821, ,10,21,21,0,0,0,0,142,121,21
330300151113121, ,31,21,21,0,0,0,0,143,122,21
330300151113421, ,10,21,31,5.5,2,1.5,2,142.5,121.5,21
330300151113721, ,21,11,21,2.5,1,.5,1,32,11,21
330300151114021, ,21,22,21,0,0,0,0,32,11,21
330300151114321, ,10,11,31,2.5,1,.5,1,30,10,20
330300151114621, ,31,21,31,4,1.5,1,1.5,34,13,21
330300151114921, ,31,11,10,0,0,0,0,198,99,99
330300151115221, ,21,11,21,1,1,0,0,143,122,21
330300151115421, ,10,21,31,297,99,99,99,198,99,99
330300151130321, ,31,12,21,2,1,.5,.5,142,121,21
330300151130621, ,31,11,31,297,99,99,99,143,122,21
330300151130921, ,10,10,21,0,0,0,0,198,99,99
330300151131221, ,99,11,31,4.5,2,1,1.5,142.5,121.5,21
330300151131521, ,31,11,31,0,0,0,0,30,10,20
330300151131821, ,31,11,31,3.5,1.5,1,1,30,10,20
330300151132121, ,10,11,21,1.5,.5,.5,.5,32,11,21
330300151132421, ,10,21,31,4,1.5,1,1.5,31,10.5,20.5
330300151132721, ,99,11,21,2.5,1,.5,1,30,10,20
330300151133021, ,31,22,21,297,99,99,99,198,99,99
330300151133321, ,21,21,31,3.5,1.5,1,1,32,11,21
330300151133621, ,10,11,10,0,0,0,0,31,11,20
330300151133921, ,21,11,31,0,0,0,0,142.5,122,20.5
330300151134221, ,10,21,41,3,1,1,1,143,122,21
330300151134521, ,10,12,31,3,1,1,1,142.5,121.5,21
330300151134821, ,10,21,31,6.5,2.5,1.5,2.5,34,13,21
330300151135121, ,21,13,31,1,.5,.5,0,142,121,21
330300151150221, ,31,21,11,0,0,0,0,142.5,121.5,21
330300151150521, ,31,31,32,1,.5,.5,0,34,13,21
330300151150821, ,31,11,31,6,2,2,2,30,10,20
330300151151121, ,31,31,31,3.5,1.5,1,1,34,13,21
330300151151421, ,21,11,21,0,0,0,0,30.5,10.5,20
330300151151721, ,21,21,21,0,0,0,0,30,10,20
330300151152021, ,99,99,99,1,0,.5,.5,30.5,10.5,20
330300151152321, ,31,21,31,5,2,1,2,30,10,20
330300151152621, ,10,10,11,.5,.5,0,0,31,11,20
330300151152921, ,21,11,21,0,0,0,0,30,10,20
330300151153221, ,41,31,21,0,0,0,0,143,122,21
330300151153521, ,31,22,31,4,1.5,1,1.5,142.5,121.5,21
330300151153821, ,99,10,99,0,0,0,0,30,10,20
330300151154121, ,10,11,21,0,0,0,0,142.5,121.5,21
330300151154421, ,21,11,21,.5,.5,0,0,30,10,20
330300151154721, ,11,21,21,6.5,2.5,1.5,2.5,143,122,21
330300151155021, ,21,21,21,0,0,0,0,198,99,99
330300161010321, ,31,31,31,2.5,1.5,.5,.5,30,10,20
330300161010621, ,31,21,31,5.5,2.5,1.5,1.5,143,122,21
330300161010921, ,10,11,31,0,0,0,0,198,99,99
330300161011221, ,10,10,99,297,99,99,99,198,99,99
330300161011521, ,21,10,21,0,0,0,0,30,10,20
330300161011821, ,99,99,99,297,99,99,99,30,10,20
330300161012121, ,11,11,21,0,0,0,0,30,10,20
330300161012421, ,31,31,31,5,1,2,2,34,13,21
330300161012721, ,21,11,21,0,0,0,0,30,10,20
330300161013021, ,31,11,31,3.5,1.5,.5,1.5,30,10,20
330300161013321, ,31,31,31,4.5,2,1,1.5,143,122,21
330300161013621, ,31,10,31,0,0,0,0,198,99,99
330300161013921, ,11,11,31,3,1,1,1,143,122,21
330300161030121, ,31,21,21,0,0,0,0,31,10.5,20.5
330300161030421, ,10,11,31,3,1,1,1,31,11,20
330300161030721, ,99,11,21,1.5,.5,.5,.5,142,121,21
330300161031021, ,31,11,21,4.5,1.5,1,2,142,121,21
330300161031321, ,99,11,31,0,0,0,0,30,10,20
330300161031621, ,21,11,21,0,0,0,0,30,10,20
330300161031921, ,31,11,21,3.5,1.5,1,1,141.5,121,20.5
330300161032221, ,21,11,31,5,2,1,2,142.5,121.5,21
330300161032521, ,31,11,21,4.5,2,1,1.5,142.5,121.5,21
330300161032821, ,21,11,21,3,1,1,1,142.5,121.5,21
330300161033121, ,10,11,21,2.5,1,.5,1,32,11,21
330300161033421, ,21,21,21,2.5,1,.5,1,30,10,20
330300161033721, ,11,10,22,297,99,99,99,30,10,20
330300161090121, ,10,21,31,4.5,2,1,1.5,32,11,21
330300161090421, ,21,31,31,3.5,1,1,1.5,142.5,121.5,21
330300161090721, ,99,11,31,3,1,1,1,34,13,21
330300161091021, ,10,99,11,297,99,99,99,31.5,11,20.5
330300161091321, ,21,11,21,4,2,1,1,142,121,21
330300161091621, ,31,22,21,4,1.5,1,1.5,30,10,20
330300161091921, ,10,10,31,0,0,0,0,30,10,20
330300161092221, ,11,22,21,5,2,1.5,1.5,30,10,20
330300161092521, ,10,21,31,3,1,1,1,34,13,21
330300161092821, ,21,21,21,2,1,1,0,142.5,121.5,21
330300161093121, ,31,21,31,297,99,99,99,31.5,11,20.5
330300161093421, ,99,31,31,2.5,1.5,.5,.5,142,121,21
330300161093721, ,31,31,31,.5,0,.5,0,31.5,11,20.5
330300161094021, ,21,11,21,.5,0,.5,0,30,10,20
330300171010321, ,21,21,31,1,0,.5,.5,30.5,10.5,20
330300171010621, ,10,11,31,1,.5,.5,0,30,10,20
330300171010921, ,10,10,31,0,0,0,0,32,11,21
330300171011221, ,11,10,21,297,99,99,99,30,10,20
330300171011521, ,21,31,31,0,0,0,0,31,11,20
330300171011821, ,11,21,31,5,1.5,1.5,2,143,122,21
330300171012121, ,10,11,31,5.5,2,2,1.5,142,121,21
330300171012421, ,10,21,31,2,1,1,0,143,122,21
330300171012721, ,31,31,32,4,1.5,1,1.5,142,121,21
330300171020121, ,99,11,21,1.5,.5,0,1,32,11,21
330300171020421, ,11,11,21,4.5,1.5,1.5,1.5,143,122,21
330300171020721, ,11,11,31,3.5,1.5,1,1,143,122,21
330300171021021, ,10,99,10,2,1,.5,.5,30,10,20
330300171021321, ,10,11,21,0,0,0,0,30.5,10.5,20
330300171021621, ,31,31,31,3,1,1,1,142,121.5,20.5
330300171021921, ,21,11,10,0,0,0,0,198,99,99
330300171022221, ,10,11,10,0,0,0,0,30,10,20
330300171022521, ,11,12,31,3.5,1.5,1,1,142.5,121.5,21
330300171022821, ,21,11,31,6,2.5,2,1.5,142,121,21
330300171040221, ,10,11,21,3.5,1,1,1.5,30,10,20
330300171040521, ,11,10,21,0,0,0,0,30,10,20
330300171040821, ,10,12,21,0,0,0,0,30,10,20
330300171041121, ,31,31,31,7,3,2,2,142,121,21
330300171041421, ,21,12,31,4,1.5,1,1.5,30.5,10.5,20
330300171041721, ,10,21,31,1.5,.5,.5,.5,142,121,21
330300171042021, ,10,99,10,0,0,0,0,30,10,20
330300171042321, ,11,11,21,297,99,99,99,198,99,99
330300171042621, ,31,10,21,3.5,1.5,1,1,32,11,21
330300171042921, ,99,99,99,0,0,0,0,30,10,20
330300171060321, ,31,10,10,0,0,0,0,30,10,20
330300171060621, ,11,11,41,297,99,99,99,30,10,20
330300171060921, ,99,99,99,0,0,0,0,30,10,20
330300171061221, ,21,11,31,297,99,99,99,198,99,99
330300171061521, ,10,11,31,3.5,1.5,1,1,30,10,20
330300181010121, ,21,11,31,1.5,.5,.5,.5,30,10,20
330300181010421, ,21,11,11,297,99,99,99,198,99,99
330300181010721, ,10,11,21,297,99,99,99,31.5,11,20.5
330300181011021, ,10,11,31,3,1,.5,1.5,32,11,21
330300181011321, ,99,11,31,3,1,1,1,31,10.5,20.5
330300181011621, ,21,11,21,5,2,1.5,1.5,30,10,20
330300181011921, ,99,99,99,297,99,99,99,198,99,99
330300181012221, ,99,99,99,297,99,99,99,30.5,10.5,20
330300181012521, ,10,12,21,3,1,1,1,142,121,21
330300181012821, ,10,10,31,3,1,1,1,143,122,21
330300181013121, ,31,11,31,4,1,1,2,143,122,21
330300181013421, ,21,21,99,297,99,99,99,31,10.5,20.5
330300181013721, ,41,11,31,0,0,0,0,30,10,20
330300181014021, ,10,31,99,297,99,99,99,142,121,21
330300181014321, ,41,22,31,297,99,99,99,142.5,121.5,21
330300181014621, ,11,10,31,297,99,99,99,32,11,21
330300181030321, ,10,11,21,0,0,0,0,30,10,20
330300181030621, ,10,22,21,3.5,1,1.5,1,142,121,21
330300181030921, ,10,11,21,0,0,0,0,30,10,20
330300181031221, ,10,11,21,297,99,99,99,30,10,20
330300181031521, ,10,10,99,297,99,99,99,30,10,20
330300181031821, ,10,11,31,297,99,99,99,30,10,20
330300181032121, ,99,11,21,0,0,0,0,30,10,20
330300181032421, ,31,11,31,3,1,1,1,142.5,121.5,21
330300181032721, ,99,11,21,297,99,99,99,198,99,99
330300181033021, ,10,11,21,0,0,0,0,30,10,20
330300181033321, ,11,12,11,3,1.5,.5,1,30,10,20
330300181033621, ,11,10,12,0,0,0,0,30,10,20
330300181033921, ,10,10,31,1,.5,.5,0,142,121,21
330300181034221, ,10,11,21,4.5,1.5,1.5,1.5,31.5,11,20.5
330300181080121, ,99,10,21,297,99,99,99,30,10,20
330300181080421, ,21,11,21,297,99,99,99,30,10,20
330300181080721, ,10,11,21,0,0,0,0,30,10,20
330300181081021, ,10,11,21,.5,.5,0,0,33,12,21
330300181081321, ,10,12,31,0,0,0,0,198,99,99
330300181081621, ,21,21,31,1.5,.5,.5,.5,143,122,21
330300181081921, ,99,10,22,2,1,.5,.5,30,10,20
330300181082221, ,31,11,31,297,99,99,99,142.5,121.5,21
330300181082521, ,11,21,31,0,0,0,0,30,10,20
330300181082821, ,99,12,21,0,0,0,0,30,10,20
330300181083121, ,21,11,21,1.5,.5,.5,.5,30.5,10.5,20
330300181083421, ,10,10,31,297,99,99,99,30,10,20
330300181083721, ,11,22,21,0,0,0,0,30,10,20
330300181090121, ,10,12,99,297,99,99,99,198,99,99
330300181090421, ,11,10,21,0,0,0,0,30.5,10.5,20
330300181090721, ,21,22,21,4,2,1,1,142,121,21
330300181091021, ,99,99,99,0,0,0,0,30,10,20
330300181091321, ,10,10,99,0,0,0,0,30,10,20
330300181091621, ,99,99,99,297,99,99,99,30,10,20
330300181091921, ,99,10,99,0,0,0,0,30,10,20
330300181092221, ,21,22,31,297,99,99,99,198,99,99
330300181092521, ,99,21,21,7,2.5,1.5,3,34.5,13,21.5
330300181092821, ,10,21,31,4.5,1.5,1.5,1.5,34.5,13,21.5
330300181093121, ,21,11,31,297,99,99,99,30,10,20
330300181093421, ,31,21,31,4.5,2,1,1.5,142,121,21
330300181093721, ,10,11,21,3,1,1,1,142,121,21
330300191050121, ,31,31,31,4.5,2,1,1.5,143,122,21
330300191050421, ,31,21,21,1.5,.5,.5,.5,142,121,21
330300191050721, ,10,12,31,3,1,.5,1.5,142.5,122,20.5
330300191051021, ,10,11,21,1,0,.5,.5,30,10,20
330300191051321, ,10,11,11,297,99,99,99,30,10,20
330300191051621, ,31,21,31,2.5,1,1,.5,142,121,21
330300191051921, ,99,11,21,3,1,1,1,32,11,21
330300191052221, ,21,12,10,297,99,99,99,143,122,21
330300191052521, ,31,11,21,5.5,2,1.5,2,31.5,11,20.5
330300191052821, ,11,11,31,6,3,1,2,142,121,21
330300191053421, ,11,11,99,297,99,99,99,30.5,10.5,20
330300191053721, ,10,11,31,0,0,0,0,198,99,99
330300191060421, ,31,31,31,3,1,1,1,34,13,21
330300191060721, ,10,11,21,0,0,0,0,30,10,20
330300191061021, ,11,22,31,0,0,0,0,31.5,11,20.5
330300191061321, ,10,21,21,3.5,1,1,1.5,30,10,20
330300191061621, ,21,21,31,1.5,.5,.5,.5,31,11,20
330300191061921, ,10,11,31,4,1.5,1,1.5,142,121,21
330300191062221, ,99,21,31,3,1,1,1,142.5,121.5,21
330300191062521, ,99,10,21,0,0,0,0,142,121,21
330300191062821, ,31,12,31,0,0,0,0,32,12,20
330300191063121, ,31,11,21,3,1,1,1,143,122,21
330300191063421, ,10,11,21,3.5,1.5,1,1,142.5,121.5,21
330300191064021, ,10,22,31,297,99,99,99,142,121,21
330300191070121, ,10,10,21,0,0,0,0,30,10,20
330300191070421, ,31,21,31,4,1.5,1,1.5,30.5,10.5,20
330300191070721, ,21,21,31,6,2,2,2,32,11,21
330300191071021, ,99,10,21,0,0,0,0,30,10,20
330300191071321, ,31,11,31,6.5,2.5,1.5,2.5,142,121,21
330300191071621, ,10,11,31,1.5,1,.5,0,31,10.5,20.5
330300191071921, ,21,99,99,297,99,99,99,198,99,99
330300191072221, ,21,21,31,2,1,.5,.5,142,121,21
330300191072521, ,21,11,21,1.5,.5,.5,.5,30,10,20
330300191072821, ,21,11,21,1,0,1,0,30,10,20
330300191073121, ,10,12,31,297,99,99,99,198,99,99
330300191073421, ,31,21,21,297,99,99,99,198,99,99
330300191073721, ,99,11,22,0,0,0,0,30.5,10.5,20
330300191080421, ,11,11,99,0,0,0,0,30,10,20
330300191080721, ,10,11,21,.5,0,.5,0,30,10,20
330300191081021, ,10,11,21,2,1,.5,.5,142,121,21
330300191081321, ,10,10,99,297,99,99,99,198,99,99
330300191081621, ,99,11,11,0,0,0,0,30,10,20
330300191081921, ,21,10,31,0,0,0,0,198,99,99
330300191082221, ,11,21,31,8,3,2,3,143,122,21
330300191082521, ,10,11,21,.5,.5,0,0,32,11,21
330300191082821, ,11,10,21,0,0,0,0,30,10,20
330300191083121, ,21,11,31,2.5,1,1,.5,32,11,21
330300191083421, ,10,21,21,0,0,0,0,30,10,20
330300191083721, ,99,10,99,297,99,99,99,30,10,20
330300191084021, ,10,10,21,2.5,1,1,.5,31,11,20
330300201010321, ,10,10,31,0,0,0,0,30,10,20
330300201010621, ,99,10,22,0,0,0,0,198,99,99
330300201010921, ,10,11,31,.5,0,.5,0,30,10,20
330300201011221, ,10,11,99,297,99,99,99,142.5,121.5,21
330300201011521, ,31,31,31,1,1,0,0,198,99,99
330300201011821, ,21,10,12,0,0,0,0,30,10,20
330300201012121, ,99,10,10,0,0,0,0,30,10,20
330300201012421, ,11,12,31,0,0,0,0,30,10,20
330300201012721, ,21,11,31,0,0,0,0,30,10,20
330300201013021, ,10,99,10,0,0,0,0,30,10,20
330300201013321, ,11,12,21,0,0,0,0,30,10,20
330300201013621, ,21,22,31,2.5,1,.5,1,198,99,99
330300201013921, ,10,11,21,297,99,99,99,30,10,20
330300201014221, ,11,10,99,0,0,0,0,30,10,20
330300201014521, ,10,10,99,0,0,0,0,198,99,99
330300201014821, ,21,12,21,0,0,0,0,30,10,20
330300201015121, ,21,22,21,1.5,.5,.5,.5,142,121,21
330300201030321, ,10,11,31,4.5,2,1,1.5,143,122,21
330300201030621, ,10,12,21,3.5,1.5,1,1,142,121.5,20.5
330300201030921, ,21,31,21,297,99,99,99,30,10,20
330300201031221, ,31,11,21,2.5,1,1,.5,32,11,21
330300201031521, ,21,11,31,4,1.5,1,1.5,142,121,21
330300201031821, ,31,11,31,2.5,1,.5,1,30.5,10.5,20
330300201032121, ,21,21,31,0,0,0,0,143,122,21
330300201032421, ,31,12,31,3,1,1,1,30,10,20
330300201032721, ,10,22,31,0,0,0,0,30,10,20
330300201033021, ,11,21,31,0,0,0,0,30,10,20
330300201033321, ,21,11,21,1.5,0,.5,1,31,11,20
330300201033621, ,10,10,21,0,0,0,0,32,11,21
330300201033921, ,31,11,21,5,2,1,2,31.5,11,20.5
330300201034221, ,31,10,31,2.5,1,.5,1,30,10,20
330300201034521, ,21,99,31,1,1,0,0,31,10.5,20.5
330300201034821, ,31,11,21,2,1,.5,.5,30,10,20
330300201035121, ,10,31,31,5.5,2,1.5,2,34.5,13,21.5
330300201060121, ,99,22,21,.5,0,0,.5,142,121,21
330300201060421, ,31,21,31,297,99,99,99,31.5,11,20.5
330300201060721, ,99,10,11,.5,.5,0,0,198,99,99
330300201061021, ,99,11,21,0,0,0,0,30,10,20
330300201061321, ,10,11,21,297,99,99,99,198,99,99
330300201061621, ,10,11,12,.5,.5,0,0,30,10,20
330300201061921, ,31,11,31,5,2.5,1,1.5,142.5,121.5,21
330300201062221, ,21,31,31,3,1,1.5,.5,143,122,21
330300201062521, ,11,10,31,0,0,0,0,30,10,20
330300201062821, ,10,11,41,2.5,1,.5,1,143,122,21
330300201063121, ,99,11,21,3.5,1.5,1,1,142,121,21
330300201063421, ,11,11,21,0,0,0,0,31.5,11,20.5
330300201063721, ,21,31,21,3.5,1.5,1,1,142,121,21
330300201064021, ,21,11,31,4.5,1.5,1.5,1.5,31.5,11,20.5
330300201064321, ,10,11,21,0,0,0,0,30,10,20
330300201064621, ,31,31,31,3,1,1,1,143,122,21
330300201064921, ,31,11,31,1.5,1,0,.5,143,122,21
330300201110321, ,10,10,21,0,0,0,0,31,10.5,20.5
330300201110621, ,21,31,31,1,.5,.5,0,34,13,21
330300201110921, ,10,11,21,.5,.5,0,0,142,121,21
330300201111221, ,21,11,21,297,99,99,99,32.5,12,20.5
330300201111521, ,10,99,99,.5,0,0,.5,198,99,99
330300201111821, ,10,11,21,0,0,0,0,30,10,20
330300201112121, ,99,11,21,.5,.5,0,0,30,10,20
330300201112421, ,99,11,22,0,0,0,0,30,10,20
330300201112721, ,10,21,31,4,1.5,1,1.5,143,122,21
330300201113021, ,31,21,31,3,1,1,1,143,122,21
330300201113321, ,31,11,31,1.5,.5,.5,.5,30,10,20
330300201113621, ,31,21,21,297,99,99,99,30,10,20
330300201113921, ,10,11,21,297,99,99,99,30.5,10.5,20
330300201114221, ,21,11,31,297,99,99,99,198,99,99
330300201114521, ,31,10,21,2,1,.5,.5,143,122,21
330300201114821, ,11,31,31,2.5,1,.5,1,30,10,20
330300201115121, ,11,12,31,2.5,1,.5,1,31,10.5,20.5
330300201130121, ,99,99,10,0,0,0,0,30,10,20
330300201130421, ,31,12,21,0,0,0,0,30,10,20
330300201130721, ,11,11,21,0,0,0,0,30,10,20
330300201131021, ,11,11,21,0,0,0,0,30,10,20
330300201131321, ,21,99,31,5,2,1,2,142,121,21
330300201131621, ,21,21,31,5.5,2,2,1.5,143,122,21
330300201131921, ,10,11,31,3.5,1.5,1,1,143,122,21
330300201132221, ,31,31,21,5,1.5,2,1.5,30.5,10.5,20
330300201132521, ,99,99,10,0,0,0,0,30,10,20
330300201132821, ,21,21,31,3.5,1,1,1.5,142,121,21
330300201133121, ,21,10,31,1.5,1,0,.5,32,11,21
330300201133421, ,21,10,22,1.5,.5,.5,.5,30,10,20
330300201133721, ,31,11,31,4,1.5,1,1.5,30,10,20
330300201134021, ,10,11,21,0,0,0,0,30,10,20
330300201134321, ,99,99,99,0,0,0,0,198,99,99
330300201134621, ,31,10,31,297,99,99,99,198,99,99
330300201134921, ,11,10,99,297,99,99,99,30,10,20
330300201135221, ,31,11,21,297,99,99,99,198,99,99
330300211010121, ,10,10,10,0,0,0,0,30,10,20
330300211010421, ,21,21,21,3,1,1,1,142,121,21
330300211010721, ,21,10,21,5,2,1,2,30,10,20
330300211011021, ,31,31,31,5,2,1,2,32,11,21
330300211011321, ,99,10,11,1.5,.5,.5,.5,30,10,20
330300211011621, ,99,11,21,3,1,1,1,142.5,121.5,21
330300211011921, ,31,11,31,5.5,2,1.5,2,30.5,10.5,20
330300211012521, ,21,21,21,5,2,1,2,33,12,21
330300211050221, ,99,10,10,297,99,99,99,30,10,20
330300211050521, ,10,11,31,0,0,0,0,31,11,20
330300211050821, ,10,11,21,3,1.5,1,.5,30,10,20
330300211051121, ,11,11,21,0,0,0,0,30,10,20
330300211051421, ,11,99,99,297,99,99,99,198,99,99
330300211051721, ,10,12,12,.5,.5,0,0,30,10,20
330300211052021, ,99,11,99,0,0,0,0,141,121,20
330300211052321, ,99,10,10,0,0,0,0,30,10,20
330300211060121, ,11,21,21,297,99,99,99,198,99,99
330300211060421, ,10,11,21,0,0,0,0,30,10,20
330300211060721, ,11,10,21,3.5,1,1,1.5,30.5,10.5,20
330300211061021, ,99,11,99,0,0,0,0,30,10,20
330300211061321, ,10,10,31,4,1,1,2,30,10,20
330300211061621, ,10,21,21,0,0,0,0,198,99,99
330300211061921, ,10,31,21,6,2.5,1.5,2,143,122,21
330300211062221, ,21,10,99,297,99,99,99,198,99,99
330300211062521, ,10,12,31,0,0,0,0,30,10,20
330300211080321, ,10,10,21,0,0,0,0,198,99,99
330300211080621, ,21,11,31,0,0,0,0,30,10,20
330300211080921, ,21,12,31,4.5,2,1,1.5,32,11,21
330300211081221, ,10,10,21,0,0,0,0,30,10,20
330300211081521, ,21,31,31,3,1,1,1,143,122,21
330300211081821, ,11,10,21,1.5,.5,1,0,142.5,121.5,21
330300211082121, ,21,31,31,5,2,1.5,1.5,143,122,21
330300211082421, ,99,11,31,0,0,0,0,31.5,11,20.5
330300221010121, ,10,11,21,1.5,.5,.5,.5,30,10,20
330300221010421, ,99,10,99,3,1,1,1,31,11,20
330300221010721, ,31,21,21,4,1.5,1,1.5,32,11,21
330300221011021, ,11,11,21,0,0,0,0,30,10,20
330300221011321, ,11,21,21,0,0,0,0,30,10,20
330300221011621, ,10,10,21,0,0,0,0,30,10,20
330300221011921, ,10,10,21,4,1.5,1,1.5,30,10,20
330300221012221, ,10,10,10,.5,0,0,.5,30,10,20
330300221012521, ,31,21,31,6,2.5,2,1.5,34,13,21
330300221013121, ,10,11,10,297,99,99,99,32,11,21
330300221013421, ,99,11,21,2.5,1,.5,1,30,10,20
330300221013721, ,99,11,21,0,0,0,0,142,121,21
330300221014021, ,10,10,11,0,0,0,0,30,10,20
330300221014321, ,21,21,99,297,99,99,99,31,10.5,20.5
330300221014621, ,10,11,21,0,0,0,0,198,99,99
330300221014921, ,11,21,31,4.5,2,1.5,1,32,11,21
330300221040221, ,11,10,21,0,0,0,0,30,10,20
330300221040521, ,10,11,21,0,0,0,0,30,10,20
330300221040821, ,10,21,11,297,99,99,99,198,99,99
330300221041121, ,11,11,21,0,0,0,0,30.5,10.5,20
330300221041421, ,10,10,21,297,99,99,99,30,10,20
330300221041721, ,21,10,31,297,99,99,99,30,10,20
330300221042021, ,31,11,21,0,0,0,0,198,99,99
330300221042321, ,11,10,99,297,99,99,99,198,99,99
330300221042621, ,10,21,31,0,0,0,0,142.5,121.5,21
330300221042921, ,21,10,99,0,0,0,0,30,10,20
330300221043221, ,10,11,12,0,0,0,0,30,10,20
330300221043521, ,21,11,31,1,.5,.5,0,198,99,99
330300221043821, ,11,11,21,297,99,99,99,198,99,99
330300221044121, ,11,11,99,0,0,0,0,30,10,20
330300221044421, ,99,99,99,297,99,99,99,198,99,99
330300221044721, ,21,11,31,297,99,99,99,142,121,21
330300221070321, ,10,10,42,.5,0,.5,0,30,10,20
330300221070621, ,10,11,31,0,0,0,0,198,99,99
330300221070921, ,10,11,21,.5,0,.5,0,30,10,20
330300221071221, ,21,11,12,0,0,0,0,30,10,20
330300221071521, ,10,11,32,3,1,1,1,31.5,11,20.5
330300221071821, ,11,99,99,0,0,0,0,30,10,20
330300221072121, ,10,11,31,0,0,0,0,198,99,99
330300221072421, ,10,12,31,2.5,1,1,.5,30,10,20
330300221072721, ,10,21,21,0,0,0,0,30,10,20
330300221073021, ,31,21,31,3,1.5,.5,1,143,122,21
330300221073321, ,31,31,31,4.5,1.5,1.5,1.5,142.5,121.5,21
330300221073621, ,31,11,31,4.5,1.5,1.5,1.5,142,121,21
330300221073921, ,31,31,99,8,3,2,3,34,13,21
330300221074221, ,31,31,21,0,0,0,0,30,10,20
330300221074521, ,31,21,31,4,1.5,1,1.5,142.5,121.5,21
330300221074821, ,21,21,21,1.5,.5,.5,.5,31.5,11,20.5
330300221075121, ,10,12,21,2.5,1,.5,1,143,122,21
330300221090321, ,11,11,21,0,0,0,0,143,122,21
330300221090621, ,10,11,31,2,1,.5,.5,31.5,11,20.5
330300221090921, ,10,10,21,0,0,0,0,30,10,20
330300221091221, ,10,11,10,0,0,0,0,30,10,20
330300221091521, ,11,11,31,0,0,0,0,30,10,20
330300221091821, ,31,11,31,0,0,0,0,30.5,10.5,20
330300221092121, ,10,11,10,0,0,0,0,30,10,20
330300221092421, ,10,12,32,3.5,1.5,1,1,142.5,121.5,21
330300221092721, ,21,11,21,1.5,.5,.5,.5,142.5,122,20.5
330300221093021, ,10,11,21,.5,.5,0,0,30.5,10.5,20
